Order_ID,Order_Date,Shipping_Date,Customer_Segment,Product_Category,Quantity,Sales_USD,Shipping_Cost_USD,Delivery_Time_Days,Estimated_Delivery_Days,Distance_KM,Warehouse_Code,Region,Shipping_Mode,Delivery_Status,Customer_Rating,Order_Processing_Days,Shipping_Delay_Days,Is_Delayed,Cost_Per_Unit,Cost_Per_KM,Speed_Index_KMPD,Enc_Shipping_Mode_Express Air,Enc_Shipping_Mode_Ground Freight,Enc_Shipping_Mode_Same-Day Courier,Enc_Shipping_Mode_Standard Delivery,Enc_Customer_Segment_Consumer,Enc_Customer_Segment_Corporate,Enc_Customer_Segment_Home Office,Enc_Customer_Segment_Small Business,Enc_Region_Central,Enc_Region_East,Enc_Region_North,Enc_Region_South,Enc_Region_West,Norm_Quantity,Norm_Sales_USD,Norm_Shipping_Cost_USD,Norm_Delivery_Time_Days,Norm_Distance_KM,Norm_Cost_Per_Unit,Norm_Cost_Per_KM
ORD-2024-2237,2024-04-28,2024-05-02,Corporate,Apparel,3,166.08,83.61,1.7,2,269.4,WH-East,West,Express Air,Delivered,4.0,4,-0.3,0,27.87,0.3104,158.47,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0253,0.0637,0.3359,0.1086,0.0997,0.1108,0.1432
ORD-2024-1921,2024-01-20,2024-01-23,Corporate,Electronics,4,1070.41,233.07,2.0,1,1086.8,WH-Central,East,Same-Day Courier,Delayed,1.0,3,1.0,1,58.27,0.2145,543.4,0,0,1,0,0,1,0,0,0,1,0,0,0,0.038,0.4872,1.0,0.1357,0.5547,0.2425,0.097
ORD-2024-1770,2024-01-01,2024-01-03,Consumer,Healthcare Supplies,1,96.66,60.69,2.4,2,182.4,WH-Central,South,Express Air,Delivered,5.0,2,0.4,1,60.69,0.3327,76.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0312,0.2341,0.1719,0.0513,0.253,0.1539
ORD-2024-1595,2024-04-06,2024-04-07,Corporate,Electronics,5,1558.59,83.99,8.7,5,1367.0,WH-South,West,Standard Delivery,Delayed,1.0,1,3.7,1,16.8,0.0614,157.13,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0506,0.7158,0.3376,0.7421,0.7106,0.0628,0.0232
ORD-2024-1061,2024-05-18,2024-05-21,Consumer,Apparel,4,309.1,172.16,5.0,1,1663.8,WH-East,West,Same-Day Courier,Delayed,2.0,3,4.0,1,43.04,0.1035,332.76,0,0,1,0,1,0,0,0,0,0,0,0,1,0.038,0.1307,0.7294,0.4072,0.8758,0.1765,0.0435
ORD-2024-1272,2024-04-13,2024-04-17,Home Office,Office Supplies,3,90.9,53.41,5.7,5,1103.2,WH-West,West,Standard Delivery,Delivered,4.0,4,0.7,1,17.8,0.0484,193.54,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0253,0.0285,0.2018,0.4706,0.5638,0.0671,0.0169
ORD-2024-2197,2024-05-03,2024-05-04,Small Business,Electronics,5,1089.76,78.46,6.9,7,631.8,WH-West,West,Ground Freight,Delivered,4.0,1,-0.1,0,15.69,0.1242,91.57,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0506,0.4962,0.3131,0.5792,0.3014,0.058,0.0535
ORD-2024-1278,2024-02-03,2024-02-04,Corporate,Apparel,2,135.71,147.92,3.5,1,603.8,WH-West,South,Same-Day Courier,Delivered,4.0,1,2.5,1,73.96,0.245,172.51,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0127,0.0495,0.6217,0.2715,0.2859,0.3105,0.1117
ORD-2024-1952,2024-06-03,2024-06-04,Consumer,Office Supplies,3,126.08,44.07,6.6,7,286.0,WH-East,West,Ground Freight,Delivered,4.0,1,-0.4,0,14.69,0.1541,43.33,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0253,0.045,0.1603,0.552,0.109,0.0536,0.0679
ORD-2024-1694,2024-01-28,2024-01-31,Consumer,Apparel,2,114.42,67.0,5.7,7,691.4,WH-South,South,Ground Freight,Delivered,4.0,3,-1.3,0,33.5,0.0969,121.3,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0127,0.0395,0.2621,0.4706,0.3346,0.1352,0.0403
ORD-2024-1368,2024-06-07,2024-06-11,Consumer,Industrial Machinery,3,2165.61,79.45,7.7,7,821.3,WH-North,South,Ground Freight,Delivered,3.0,4,0.7,1,26.48,0.0967,106.66,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0253,1.0,0.3175,0.6516,0.4069,0.1047,0.0402
ORD-2024-2007,2024-03-24,2024-03-25,Home Office,Office Supplies,1,41.13,50.19,5.8,5,958.1,WH-West,East,Standard Delivery,Delayed,1.0,1,0.8,1,50.19,0.0524,165.19,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0.0052,0.1875,0.4796,0.4831,0.2075,0.0188
ORD-2024-1735,2024-02-17,2024-02-21,Home Office,Electronics,1,234.03,115.28,2.9,2,824.0,WH-West,North,Express Air,Delivered,5.0,4,0.9,1,115.28,0.1399,284.14,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0956,0.4767,0.2172,0.4084,0.4896,0.061
ORD-2024-1926,2024-01-31,2024-02-01,Consumer,Electronics,1,288.96,137.5,6.4,7,1745.4,WH-North,East,Ground Freight,Delivered,5.0,1,-0.6,0,137.5,0.0788,272.72,0,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0.1213,0.5754,0.5339,0.9213,0.5858,0.0316
ORD-2024-1974,2024-04-15,2024-04-19,Consumer,Electronics,2,616.67,72.46,7.1,5,1291.3,WH-North,West,Standard Delivery,Delivered,5.0,4,2.1,1,36.23,0.0561,181.87,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0127,0.2747,0.2864,0.5973,0.6685,0.147,0.0206
ORD-2024-1809,2024-05-10,2024-05-11,Consumer,Office Supplies,2,68.69,36.9,6.6,5,481.1,WH-Central,East,Standard Delivery,Delivered,5.0,1,1.6,1,18.45,0.0767,72.89,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0127,0.0181,0.1284,0.552,0.2176,0.0699,0.0306
ORD-2024-2155,2024-04-03,2024-04-07,Home Office,Industrial Machinery,2,2165.61,61.31,5.5,5,1152.4,WH-North,North,Standard Delivery,Delivered,5.0,4,0.5,1,30.66,0.0532,209.53,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0127,1.0,0.2369,0.4525,0.5912,0.1229,0.0192
ORD-2024-1547,2024-03-07,2024-03-09,Corporate,Electronics,1,312.33,46.64,5.8,5,738.3,WH-North,South,Standard Delivery,Delivered,5.0,2,0.8,1,46.64,0.0632,127.29,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0.1322,0.1717,0.4796,0.3607,0.1921,0.0241
ORD-2024-2000,2024-04-21,2024-04-25,Consumer,Electronics,2,602.26,140.24,4.2,2,948.5,WH-South,South,Express Air,Delayed,2.0,4,2.2,1,70.12,0.1479,225.83,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0127,0.268,0.5876,0.3348,0.4777,0.2939,0.0649
ORD-2024-1688,2024-03-29,2024-04-02,Home Office,Office Supplies,5,215.1,63.6,5.4,5,775.2,WH-Central,West,Standard Delivery,Delivered,4.0,4,0.4,1,12.72,0.082,143.56,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0506,0.0867,0.247,0.4434,0.3813,0.0451,0.0331
ORD-2024-1738,2024-02-20,2024-02-24,Consumer,Office Supplies,10,355.17,65.44,6.2,5,671.7,WH-West,East,Standard Delivery,Delivered,3.0,4,1.2,1,6.54,0.0974,108.34,0,0,0,1,1,0,0,0,0,1,0,0,0,0.1139,0.1523,0.2552,0.5158,0.3237,0.0183,0.0405
ORD-2024-2216,2024-06-23,2024-06-26,Consumer,Office Supplies,2,68.77,38.22,6.9,5,748.5,WH-Central,South,Standard Delivery,Delivered,4.0,3,1.9,1,19.11,0.0511,108.48,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0127,0.0182,0.1343,0.5792,0.3664,0.0728,0.0182
ORD-2024-1456,2024-01-08,2024-01-11,Consumer,Industrial Machinery,2,2165.61,44.33,5.4,5,702.2,WH-East,West,Standard Delivery,Delivered,5.0,3,0.4,1,22.16,0.0631,130.04,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0127,1.0,0.1614,0.4434,0.3406,0.086,0.024
ORD-2024-1393,2024-02-10,2024-02-14,Home Office,Industrial Machinery,2,2165.61,192.96,4.8,2,1193.1,WH-West,West,Express Air,Delivered,5.0,4,2.8,1,96.48,0.1617,248.56,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0127,1.0,0.8218,0.3891,0.6139,0.4081,0.0715
ORD-2024-1675,2024-03-12,2024-03-16,Small Business,Electronics,3,740.97,41.16,6.0,5,581.9,WH-South,North,Standard Delivery,Delivered,3.0,4,1.0,1,13.72,0.0707,96.98,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0253,0.3329,0.1473,0.4977,0.2737,0.0494,0.0277
ORD-2024-1760,2024-05-03,2024-05-05,Consumer,Electronics,4,956.49,116.24,6.9,7,1252.5,WH-North,North,Ground Freight,Delivered,5.0,2,-0.1,0,29.06,0.0928,181.52,0,1,0,0,1,0,0,0,0,0,1,0,0,0.038,0.4338,0.4809,0.5792,0.6469,0.1159,0.0383
ORD-2024-1728,2024-01-14,2024-01-18,Consumer,Apparel,1,70.2,54.75,3.6,5,871.6,WH-East,North,Standard Delivery,Delivered,4.0,4,-1.4,0,54.75,0.0628,242.11,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0188,0.2077,0.2805,0.4349,0.2272,0.0239
ORD-2024-1419,2024-05-18,2024-05-21,Home Office,Apparel,2,160.94,52.9,3.7,5,941.3,WH-North,South,Standard Delivery,Delivered,5.0,3,-1.3,0,26.45,0.0562,254.41,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0127,0.0613,0.1995,0.2896,0.4737,0.1046,0.0207
ORD-2024-1375,2024-02-26,2024-02-28,Consumer,Industrial Machinery,1,1207.56,71.37,7.4,7,691.5,WH-West,East,Ground Freight,Delivered,5.0,2,0.4,1,71.37,0.1032,93.45,0,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0.5514,0.2816,0.6244,0.3347,0.2993,0.0433
ORD-2024-1412,2024-06-01,2024-06-03,Small Business,Healthcare Supplies,2,217.91,163.11,2.7,2,1188.5,WH-East,West,Express Air,Delivered,4.0,2,0.7,1,81.56,0.1372,440.19,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0127,0.088,0.6892,0.1991,0.6113,0.3434,0.0597
ORD-2024-1074,2024-02-03,2024-02-06,Corporate,Healthcare Supplies,3,301.37,127.71,1.0,1,431.6,WH-North,North,Same-Day Courier,Delivered,4.0,3,0.0,0,42.57,0.2959,431.6,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0253,0.1271,0.5319,0.0452,0.19,0.1745,0.1362
ORD-2024-2193,2024-04-12,2024-04-14,Corporate,Apparel,2,116.03,233.07,4.5,1,1806.5,WH-South,North,Same-Day Courier,Delayed,1.0,2,3.5,1,116.54,0.129,401.44,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0127,0.0403,1.0,0.362,0.9553,0.495,0.0558
ORD-2024-1978,2024-01-19,2024-01-22,Corporate,Electronics,2,534.3,122.68,4.3,2,640.7,WH-West,East,Express Air,Delayed,1.0,3,2.3,1,61.34,0.1915,149.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0127,0.2362,0.5095,0.3439,0.3064,0.2558,0.0859
ORD-2024-1500,2024-02-12,2024-02-14,Corporate,Office Supplies,3,120.49,160.14,4.4,2,1147.2,WH-South,West,Express Air,Delivered,4.0,2,2.4,1,53.38,0.1396,260.73,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0253,0.0424,0.676,0.3529,0.5883,0.2213,0.0609
ORD-2024-1906,2024-04-08,2024-04-10,Home Office,Electronics,2,472.42,26.48,4.6,5,767.6,WH-West,Central,Standard Delivery,Delivered,4.0,2,-0.4,0,13.24,0.0345,166.87,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0127,0.2072,0.0821,0.371,0.377,0.0474,0.0102
ORD-2024-1616,2024-02-08,2024-02-11,Consumer,Electronics,1,259.31,55.91,7.1,7,678.1,WH-North,West,Ground Freight,Delivered,4.0,3,0.1,1,55.91,0.0825,95.51,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0.1074,0.2129,0.5973,0.3272,0.2323,0.0334
ORD-2024-1114,2024-05-08,2024-05-12,Corporate,Apparel,1,60.73,40.97,5.6,5,528.2,WH-North,South,Standard Delivery,Delayed,2.0,4,0.6,1,40.97,0.0776,94.32,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0.0144,0.1465,0.4615,0.2438,0.1675,0.031
ORD-2024-1417,2024-01-10,2024-01-14,Consumer,Healthcare Supplies,2,203.56,81.09,7.5,5,1363.7,WH-North,West,Standard Delivery,Delivered,4.0,4,2.5,1,40.54,0.0595,181.83,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0127,0.0813,0.3247,0.6335,0.7088,0.1657,0.0223
ORD-2024-1601,2024-02-24,2024-02-26,Consumer,Apparel,5,278.4,80.38,7.5,5,1129.0,WH-East,West,Standard Delivery,Delayed,2.0,2,2.5,1,16.08,0.0712,150.53,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0506,0.1163,0.3216,0.6335,0.5782,0.0597,0.0279
ORD-2024-1604,2024-01-26,2024-01-28,Consumer,Healthcare Supplies,3,330.1,103.38,7.6,5,1886.88,WH-East,South,Standard Delivery,Delivered,4.0,2,2.6,1,34.46,0.0548,248.27,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0253,0.1405,0.4238,0.6425,1.0,0.1393,0.02
ORD-2024-1943,2024-05-18,2024-05-19,Home Office,Industrial Machinery,1,1091.83,99.66,8.9,7,1297.6,WH-East,Central,Ground Freight,Delivered,4.0,1,1.9,1,99.66,0.0768,145.8,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0,0.4972,0.4073,0.7602,0.672,0.4219,0.0306
ORD-2024-1089,2024-01-10,2024-01-14,Corporate,Electronics,1,307.18,46.22,4.7,5,737.5,WH-West,West,Standard Delivery,Delivered,5.0,4,-0.3,0,46.22,0.0627,156.91,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0.1298,0.1698,0.3801,0.3603,0.1903,0.0238
ORD-2024-1932,2024-01-25,2024-01-29,Small Business,Electronics,4,999.32,86.64,5.2,5,1391.4,WH-Central,West,Standard Delivery,Delivered,3.0,4,0.2,1,21.66,0.0623,267.58,0,0,0,1,0,0,0,1,0,0,0,0,1,0.038,0.4539,0.3494,0.4253,0.7242,0.0839,0.0236
ORD-2024-2220,2024-02-22,2024-02-26,Small Business,Electronics,3,833.95,56.38,10.3,7,348.3,WH-East,South,Ground Freight,Returned,1.0,4,3.3,1,18.79,0.1619,33.82,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0253,0.3765,0.215,0.8869,0.1437,0.0714,0.0716
ORD-2024-1753,2024-05-11,2024-05-12,Consumer,Electronics,1,258.01,90.42,6.2,7,767.4,WH-North,North,Ground Freight,Delivered,4.0,1,-0.8,0,90.42,0.1178,123.77,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0,0.1068,0.3662,0.5158,0.3769,0.3818,0.0504
ORD-2024-1498,2024-05-03,2024-05-07,Small Business,Apparel,2,138.35,138.26,1.0,2,1037.2,WH-East,South,Express Air,Delivered,5.0,4,-1.0,0,69.13,0.1333,1037.2,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0127,0.0508,0.5788,0.0452,0.5271,0.2896,0.0578
ORD-2024-2208,2024-05-07,2024-05-08,Consumer,Office Supplies,3,129.97,36.29,6.5,5,333.3,WH-North,South,Standard Delivery,Delayed,1.0,1,1.5,1,12.1,0.1089,51.28,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0253,0.0468,0.1257,0.543,0.1353,0.0424,0.0461
ORD-2024-2003,2024-01-08,2024-01-12,Corporate,Apparel,1,77.29,156.99,3.6,2,985.3,WH-East,North,Express Air,Delayed,1.0,4,1.6,1,156.99,0.1593,273.69,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0222,0.662,0.2805,0.4982,0.6703,0.0704
ORD-2024-2001,2024-05-23,2024-05-27,Corporate,Healthcare Supplies,2,105.45,53.41,7.3,5,1411.9,WH-South,West,Standard Delivery,Delivered,4.0,4,2.3,1,26.7,0.0378,193.41,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0127,0.0353,0.2018,0.6154,0.7356,0.1057,0.0118
ORD-2024-1011,2024-05-02,2024-05-03,Small Business,Apparel,1,70.94,65.19,4.3,2,221.1,WH-West,Central,Express Air,Delayed,1.0,1,2.3,1,65.19,0.2948,51.42,1,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0192,0.2541,0.3439,0.0729,0.2725,0.1357
ORD-2024-1396,2024-03-11,2024-03-12,Home Office,Electronics,4,1046.43,70.35,7.6,5,955.2,WH-North,East,Standard Delivery,Delivered,4.0,1,2.6,1,17.59,0.0736,125.68,0,0,0,1,0,0,1,0,0,1,0,0,0,0.038,0.476,0.277,0.6425,0.4814,0.0662,0.0291
ORD-2024-1850,2024-06-06,2024-06-08,Consumer,Healthcare Supplies,2,189.49,66.31,8.0,5,1096.0,WH-North,North,Standard Delivery,Delivered,3.0,2,3.0,1,33.16,0.0605,137.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0127,0.0747,0.2591,0.6787,0.5598,0.1337,0.0227
ORD-2024-1555,2024-06-14,2024-06-16,Consumer,Apparel,4,236.57,135.52,2.9,2,601.3,WH-North,Central,Express Air,Delivered,5.0,2,0.9,1,33.88,0.2254,207.34,1,0,0,0,1,0,0,0,1,0,0,0,0,0.038,0.0967,0.5666,0.2172,0.2845,0.1368,0.1022
ORD-2024-1042,2024-02-01,2024-02-02,Consumer,Industrial Machinery,8,2165.61,81.05,6.5,5,1312.0,WH-East,West,Standard Delivery,Delivered,4.0,1,1.5,1,10.13,0.0618,201.85,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0886,1.0,0.3246,0.543,0.68,0.0339,0.0234
ORD-2024-1167,2024-03-17,2024-03-18,Consumer,Electronics,2,620.45,62.48,5.8,5,1034.1,WH-South,West,Standard Delivery,Delivered,4.0,1,0.8,1,31.24,0.0604,178.29,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0127,0.2765,0.2421,0.4796,0.5254,0.1254,0.0227
ORD-2024-1416,2024-01-18,2024-01-21,Consumer,Electronics,1,254.47,53.41,7.3,5,1553.2,WH-North,West,Standard Delivery,Delayed,2.0,3,2.3,1,53.41,0.0344,212.77,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.1051,0.2018,0.6154,0.8143,0.2214,0.0102
ORD-2024-1576,2024-05-18,2024-05-21,Consumer,Electronics,3,701.29,164.76,3.3,2,900.1,WH-North,Central,Express Air,Delivered,4.0,3,1.3,1,54.92,0.183,272.76,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0253,0.3143,0.6965,0.2534,0.4508,0.228,0.0818
ORD-2024-1267,2024-02-06,2024-02-09,Corporate,Apparel,3,224.5,66.91,5.1,5,1020.3,WH-Central,North,Standard Delivery,Delivered,4.0,3,0.1,1,22.3,0.0656,200.06,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0253,0.0911,0.2617,0.4163,0.5177,0.0866,0.0252
ORD-2024-2053,2024-06-24,2024-06-26,Home Office,Electronics,1,241.73,60.09,6.0,5,1188.9,WH-North,East,Standard Delivery,Delivered,4.0,2,1.0,1,60.09,0.0505,198.15,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0.0992,0.2314,0.4977,0.6115,0.2504,0.0179
ORD-2024-1426,2024-04-19,2024-04-20,Consumer,Electronics,5,1454.35,151.79,1.7,1,500.3,WH-East,West,Same-Day Courier,Delivered,4.0,1,0.7,1,30.36,0.3034,294.29,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0506,0.667,0.6389,0.1086,0.2283,0.1216,0.1398
ORD-2024-1690,2024-03-28,2024-03-29,Consumer,Electronics,1,300.65,86.54,7.4,5,1673.5,WH-Central,South,Standard Delivery,Delayed,2.0,1,2.4,1,86.54,0.0517,226.15,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.1267,0.349,0.6244,0.8812,0.365,0.0185
ORD-2024-1544,2024-01-03,2024-01-05,Corporate,Electronics,2,449.23,170.28,1.5,2,1028.5,WH-South,West,Express Air,Delivered,4.0,2,-0.5,0,85.14,0.1656,685.67,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0127,0.1963,0.721,0.0905,0.5222,0.3589,0.0734
ORD-2024-2194,2024-06-08,2024-06-10,Consumer,Office Supplies,1,42.44,115.46,2.5,2,773.5,WH-West,South,Express Air,Delivered,4.0,2,0.5,1,115.46,0.1493,309.4,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0058,0.4775,0.181,0.3803,0.4903,0.0655
ORD-2024-1674,2024-03-02,2024-03-03,Consumer,Apparel,1,70.71,186.56,1.0,1,954.3,WH-South,North,Same-Day Courier,Delivered,4.0,1,0.0,0,186.56,0.1955,954.3,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0,0.0191,0.7934,0.0452,0.4809,0.7984,0.0878
ORD-2024-1689,2024-05-25,2024-05-26,Consumer,Electronics,15,2165.61,145.53,1.9,2,349.2,WH-North,West,Express Air,Delivered,4.0,1,-0.1,0,9.7,0.4168,183.79,1,0,0,0,1,0,0,0,0,0,0,0,1,0.1772,1.0,0.6111,0.1267,0.1442,0.032,0.1945
ORD-2024-2122,2024-04-09,2024-04-12,Home Office,Industrial Machinery,3,2165.61,64.51,5.6,5,1049.2,WH-North,North,Standard Delivery,Delivered,3.0,3,0.6,1,21.5,0.0615,187.36,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0253,1.0,0.2511,0.4615,0.5338,0.0832,0.0232
ORD-2024-2248,2024-04-01,2024-04-05,Small Business,Healthcare Supplies,2,249.99,109.73,2.9,2,732.7,WH-West,South,Express Air,Delivered,5.0,4,0.9,1,54.86,0.1498,252.66,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0127,0.103,0.452,0.2172,0.3576,0.2277,0.0658
ORD-2024-1159,2024-06-18,2024-06-21,Corporate,Apparel,1,69.93,51.91,7.1,5,822.8,WH-South,West,Standard Delivery,Delivered,4.0,3,2.1,1,51.91,0.0631,115.89,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0.0187,0.1951,0.5973,0.4078,0.2149,0.024
ORD-2024-2004,2024-01-03,2024-01-04,Home Office,Apparel,1,77.71,41.2,5.4,5,535.9,WH-Central,Central,Standard Delivery,Delivered,3.0,1,0.4,1,41.2,0.0769,99.24,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0224,0.1475,0.4434,0.2481,0.1685,0.0307
ORD-2024-1257,2024-05-16,2024-05-17,Corporate,Office Supplies,1,30.84,93.61,2.9,2,554.5,WH-South,Central,Express Air,Delayed,3.0,1,0.9,1,93.61,0.1688,191.21,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0004,0.3804,0.2172,0.2584,0.3956,0.0749
ORD-2024-1958,2024-06-20,2024-06-21,Consumer,Electronics,1,259.31,36.92,6.0,7,286.9,WH-West,West,Ground Freight,Delivered,4.0,1,-1.0,0,36.92,0.1287,47.82,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0.1074,0.1285,0.4977,0.1095,0.15,0.0556
ORD-2024-1335,2024-03-11,2024-03-12,Consumer,Electronics,1,309.36,109.76,1.0,1,488.3,WH-North,Central,Same-Day Courier,Delivered,4.0,1,0.0,0,109.76,0.2248,488.3,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.1308,0.4521,0.0452,0.2216,0.4656,0.1019
ORD-2024-1979,2024-03-28,2024-03-30,Corporate,Electronics,5,1165.13,196.24,3.3,2,1140.4,WH-North,South,Express Air,Delivered,4.0,2,1.3,1,39.25,0.1721,345.58,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0506,0.5315,0.8364,0.2534,0.5845,0.1601,0.0765
ORD-2024-1015,2024-01-30,2024-01-31,Consumer,Electronics,3,934.26,86.5,7.8,5,1348.0,WH-South,Central,Standard Delivery,Delayed,2.0,1,2.8,1,28.83,0.0642,172.82,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0253,0.4234,0.3488,0.6606,0.7001,0.1149,0.0245
ORD-2024-2023,2024-02-14,2024-02-18,Small Business,Industrial Machinery,2,2165.61,42.51,5.3,5,515.7,WH-West,North,Standard Delivery,Delivered,4.0,4,0.3,1,21.26,0.0824,97.3,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0127,1.0,0.1533,0.4344,0.2368,0.0821,0.0333
ORD-2024-1324,2024-01-06,2024-01-09,Small Business,Electronics,3,872.93,52.95,6.7,5,913.5,WH-West,South,Standard Delivery,Delivered,3.0,3,1.7,1,17.65,0.058,136.34,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0253,0.3947,0.1997,0.5611,0.4582,0.0665,0.0215
ORD-2024-1768,2024-03-05,2024-03-07,Consumer,Electronics,3,733.88,38.12,6.5,5,516.9,WH-North,East,Standard Delivery,Delayed,2.0,2,1.5,1,12.71,0.0737,79.52,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0253,0.3296,0.1338,0.543,0.2375,0.0451,0.0291
ORD-2024-1607,2024-03-05,2024-03-09,Consumer,Office Supplies,5,215.71,124.94,10.0,7,1627.2,WH-East,North,Ground Freight,Delivered,4.0,4,3.0,1,24.99,0.0768,162.72,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0506,0.087,0.5196,0.8597,0.8555,0.0983,0.0306
ORD-2024-2121,2024-01-10,2024-01-13,Small Business,Apparel,2,155.58,96.36,6.8,5,767.4,WH-North,North,Standard Delivery,Delayed,3.0,3,1.8,1,48.18,0.1256,112.85,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0127,0.0588,0.3926,0.5701,0.3769,0.1988,0.0541
ORD-2024-2009,2024-03-18,2024-03-20,Corporate,Office Supplies,10,422.11,60.99,6.6,5,641.9,WH-Central,North,Standard Delivery,Delayed,1.0,2,1.6,1,6.1,0.095,97.26,0,0,0,1,0,1,0,0,0,0,1,0,0,0.1139,0.1836,0.2354,0.552,0.3071,0.0164,0.0394
ORD-2024-1222,2024-02-13,2024-02-14,Consumer,Apparel,1,70.72,41.41,6.1,5,707.0,WH-South,West,Standard Delivery,Delivered,4.0,1,1.1,1,41.41,0.0586,115.9,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0191,0.1484,0.5068,0.3433,0.1694,0.0218
ORD-2024-1179,2024-04-24,2024-04-27,Consumer,Apparel,10,751.2,172.16,2.3,1,748.5,WH-North,East,Same-Day Courier,Delayed,3.0,3,1.3,1,17.22,0.23,325.43,0,0,1,0,1,0,0,0,0,1,0,0,0,0.1139,0.3377,0.7294,0.1629,0.3664,0.0646,0.1044
ORD-2024-2098,2024-01-13,2024-01-16,Home Office,Industrial Machinery,5,2165.61,55.23,7.5,5,812.3,WH-West,South,Standard Delivery,Delayed,1.0,3,2.5,1,11.05,0.068,108.31,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0506,1.0,0.2098,0.6335,0.4019,0.0379,0.0264
ORD-2024-1099,2024-01-10,2024-01-11,Consumer,Electronics,5,1220.97,53.41,4.4,5,670.7,WH-North,North,Standard Delivery,Delivered,5.0,1,-0.6,0,10.68,0.0796,152.43,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0506,0.5577,0.2018,0.3529,0.3231,0.0363,0.032
